材料号,合同号,入口厚度,入厚上跳,入厚下跳,入口宽度,宽反值3(a3),宽跳上限(a4),退火温度,温度上跳,温度下跳,退火曲线,分区,物料标签,宽反标记,分类代码,销售品种代码,合同属性(IPS),适配辊,对应辊,宽反值1(a1),宽反值2(a2),入口重量,物料属性,分选度,出钢记号,出口厚度,出口宽度,切边,分卷数,下道机组,均温最小,均温最大,周,交货期,距DL天数,计划量,欠量,表面结构,粗糙度,粗糙度最小值,粗糙度最大值,订货重量上限,订货重量下限,订货重,平整率,涂油种类,涂油量,牌号（钢级）,包装方式代码,入口内径,用户,中文用途,钢级代码,产线族,材料组别,补充号,集批代码,后处理,返修类型,返修机组,新试号,工序特殊要求,合同加工途径,产品最终用途码,紧急标记,紧急合同标记,厂别区分,库号,超投比例标记,材料强度等级,BACKLOG工序位,制造命令号,上工序生产时刻,出口重量,入口外径,入口材料类型,出口外径,出口长度,出口材料重范围标记,计划确定标记,结束生产时刻,计划工序代码,入口长度,入口材料号校验,全程工序途径码,全程工序代码,全程工序顺序号,计划分类,返修标记,牌号标准,后全程工序代码,后全程工序顺序号,成品工序标记,计划生产时间,开始生产时刻,合同拖期标记,预计划路径,关联计划号,前材料号,BACKLOG工序值,产品规范码,材料回退标记,镀层种类,上表面镀层重量,下表面镀层重量,平整方式,保护气体种类代码,订货宽度,优化标记,出口卷号,运输方式代码,粗糙度代码,终到站港代码,终到站港描述,委托控货标志,留料标志,高优先级标记,已排程标记,入口材料号,合同性质代码
21131337900 ,MO1ZJ91011,1.79,2.29,1.29,1144,250,300,780,791,769,UZ8, ,,Y,8,MC,GI-内板,3,,16,250,21.03,999,3,DU6220A1,1.8,1128,1,0,D208,0,0,A,20211031,0,0,40,5,1.3,1,1.6,17,12,17,0.4, ,15,DPC330Y590T,x6,610,FIAT AUTO,轿车结构件及其它内板,MI60DPDQC01,,BE0,0,999,0, , , ,,D00A000BR00000000,MA50, , ,,Z05,,,9,21157594,2.0211E+13,17,1819,1,0,0,,,,,1297,,14ADDAHBIR9A9B9C9D,IR,5,,0,MS.50002,9A,6,0,,,,,,,,MDJM41BR01,,1,60,60,,,1128,,,水路运输,,EU390007,"NAPLES,ITALY", ,0,0,0,,QZA
21131476400 ,MO1ZJ91015,1.191,1.491,0.891,1464,250,300,840,861,819,U84, ,,Y,8,MC,GI-内板,3,,14,250,23.54,999,3,DT0164D1,1.2,1450,1,0,D208,0,0,A,20211031,0,0,54.54,5,1.3,1,1.6,16,11,16,0.7, ,15,FEP04 ZNT/F,x6,610,FIAT AUTO,轿车大内板及其它,MI27IFFQC60,,BE0,0,999,0, , , ,,D00A000BR00000000,MA30, , ,,Z05,,,9,21157385,2.0211E+13,16,1723,1,0,0,,,,,1726,,14ADDAHBIR9A9B9C9D,IR,5,,0,N.9.52873,9A,6,0,,,,,,,,MDJF04BR03,,1,60,60,,,1450,,,水路运输,,EU390007,"NAPLES,ITALY", ,0,0,0,,QZA
21131779000 ,MO1ZJ90009,0.99,1.29,0.69,1613,250,300,800,821,779,U80, ,,Y,8,MC,GI-内板,3,,13,250,31.72,999,3,DT0164D1,1,1600,1,0,D208,0,0,A,20211031,0,63.26,75.68,5,1.3,1,1.6,17,12,17,0.7, ,15,FEP02 ZNT/F,x6,610,FIAT AUTO,轿车结构件及其它内板,MI27IFEQC60,,BE0,0,999,0, , , ,,D00A000BR00000000,MA50, , ,,Z05,,,9,21158573,2.0211E+13,17,1886,1,0,0,,,,,2546,,14ADDAHBIR9A9B9C9D,IR,5,,0,N.9.52873,9A,6,0,,,,,,,,MDJF02BR01,,1,60,60,,,1600,,,水路运输,,EU390007,"NAPLES,ITALY", ,0,0,0,,QZA
21131658200 ,MO1ZJ93016,1.593,2.093,1.193,1223,250,300,840,861,819,U84, ,,Y,8,MC,GI-内板,3,,13,250,22.88,999,3,DT0145D1,1.6,1210,1,0,D208,0,0,A,20211031,0,0,0,5,1.3,1.1,1.6,15,10,15,0.6, ,15,CR05,x1,610,FIAT AUTO,轿车大内板及其它,MI27IFFQC01,,BE0,0,999,0, , , ,,D00A000BR00000000,MA30, , ,,Z04,,,9,21158010,2.0211E+13,15,1840,1,0,0,,,,,1499,,14ADDAHBIR9A9B9C9D,IR,5,,0,MS.50002,9A,6,0,,,,,,,,MDJM04BR03,,1,60,60,,,1210,,,水路运输,,EU390007,"NAPLES,ITALY", ,0,0,0,,QZA
21131658400 ,MO1ZJ94005,1.3,1.7,0.9,1121,250,300,800,811,789,UZ0, ,,Y,8,MC,GI-内板,3,,16,250,20.02,999,3,IU3840E1,1.3,1105,1,0,D208,0,0,A,20211031,0,0,60.27,5,1.3,1,1.6,15,10,15,1.3, ,15,FEE210IF ZNT/F,x1,610,BAOSTEEL TAILORED BLANKS S.R.L.,门内板,MI35IFDQC01,,BE0,0,999,0, , , ,,D00A000BR00000000,MA3G, , ,,Z04,,,9,21157526,2.0211E+13,15,1798,1,0,0,,,,,1749,,14ADDAHBIR9A9B9C9D,IR,5,,0,N.9.52873,9A,6,0,,,,,,,,MDJF25BRFA,,1,60,60,,,1105,,,水路运输,,EU390007,"NAPLES,ITALY", ,0,0,0,,QZA
21131161400 ,MO1ZJ94005,1.3,1.7,0.9,1121,250,300,800,811,789,UZ0, ,,Y,8,MC,GI-内板,3,,16,250,18.65,999,3,IU3840E1,1.3,1105,1,0,D208,0,0,A,20211031,0,0,60.27,5,1.3,1,1.6,15,10,15,1.3, ,15,FEE210IF ZNT/F,x1,610,BAOSTEEL TAILORED BLANKS S.R.L.,门内板,MI35IFDQC01,,BE0,0,999,0, , , ,,D00A000BR00000000,MA3G, , ,,Z05,,,9,21157526,2.0211E+13,15,1743,1,0,0,,,,,1627,,14ADDAHBIR9A9B9C9D,IR,5,,0,N.9.52873,9A,6,0,,,,,,,,MDJF25BRFA,,1,60,60,,,1105,,,水路运输,,EU390007,"NAPLES,ITALY", ,0,0,0,,QZA
21131815600 ,MO1ZJ99001,0.788,1.088,0.588,1119,250,300,830,851,809,U83, ,,Y,8,MC,GI-内板,3,,13,250,24.34,999,3,DT0145D1,0.8,1106,1,0,D208,0,0,A,20211105,5,25.72,1653.953,5,1.3,1,1.6,15,10,15,0.6, ,15,FEP05 ZNT/F,x1,610,BAOSTEEL TAILORED BLANKS S.R.L.,门内板,MI27IFFQC01,,BE0,0,999,0, , , ,,D00A000BR00000000,MA3G, , ,,Z05,,,9,21158616,2.0211E+13,15,1971,1,0,0,,,,,3519,,14ADDAHBIR9A9B9C9D,IR,5,,0,N.9.52873,9A,6,0,,,,,,,,MDJF05BRFA,,1,60,60,,,1106,,,水路运输,,EU390007,"NAPLES,ITALY", ,0,0,0,,QZA
21131717900 ,MO1ZJ93004,1.605,2.105,1.105,1644,250,300,800,811,789,UZ0, ,,Y,8,MC,GI-内板,2,,16,250,33.53,999,3,DT3850D9,1.6,1628,1,0,D208,0,0,A,20211031,0,0,52.46,5,1.2,1,1.5,15,10,15,1.6, ,15,FEE220BH ZNT/F,x1,610,FIAT AUTO,轿车大内板及其它,MI35BHEQC01,,BE0,0,999,0, , , ,,D00A000BR00000000,MA30, , ,,Z05,,,9,21158082,2.0211E+13,15,1910,1,0,0,,,,,1625,,14ADDAHBIR9A9B9C9D,IR,5,,0,N.9.52873,9A,6,0,,,,,,,,MDJF07CR0A,,1,75,75,,,1628,,,水路运输,,EU390007,"NAPLES,ITALY", ,0,0,0,,QZA
21131881400 ,MO1ZJ97002,1.492,1.892,1.092,1552,250,300,840,861,819,U84, ,,Y,8,MC,GI-内板,3,,14,250,32.54,999,3,DT0138D1,1.5,1538,1,0,D208,0,0,A,20211031,0,0,19.26,5,1.3,1.1,1.6,22,15,22,0.6, ,15,FEP04 ZNT/F,x6,610,BAOSTEEL TAILORED BLANKS S.R.L.,轿车结构件及其它内板,MI27IFFQC01,,BE0,0,999,0, , , ,,D00A000BR00000000,MA50, , ,,Z04,,,9,21158161,2.0211E+13,22,1936,1,0,0,,,,,1798,,14ADDAHBIR9A9B9C9D,IR,5,,0,N.9.52873,9A,6,0,,,,,,,,MDJF04BRFA,,1,60,60,,,1538,,,水路运输,,EU390015,"GENOA,ITALY", ,0,0,0,,QZA
21131754200 ,MO1ZJ91003,0.999,1.299,0.699,1276,250,300,800,811,789,UZ0, ,,Y,8,MC,GI-内板,2,,16,250,21.56,999,3,DT3850D9,1,1260,1,0,D208,0,0,A,20211031,0,0,69.56,5,1.2,1,1.5,22,15,22,1.6, ,15,FEE220BH ZNT/F,x6,610,FIAT AUTO,轿车小内板,MI35BHEQC01,,BE0,0,999,0, , , ,,D00A000BR00000000,MA40, , ,,Z04,,,9,21157724,2.0211E+13,22,1756,1,0,0,,,,,2163,,14ADDAHBIR9A9B9C9D,IR,5,,0,N.9.52873,9A,6,0,,,,,,,,MDJF07BR0M,,1,60,60,,,1260,,,水路运输,,EU390007,"NAPLES,ITALY", ,0,0,0,,QZA
21131754300 ,MO1ZJ91003,0.999,1.299,0.699,1276,250,300,800,811,789,UZ0, ,,Y,8,MC,GI-内板,2,,16,250,19.87,999,3,DT3850D9,1,1260,1,0,D208,0,0,A,20211031,0,0,69.56,5,1.2,1,1.5,22,15,22,1.6, ,15,FEE220BH ZNT/F,x6,610,FIAT AUTO,轿车小内板,MI35BHEQC01,,BE0,0,999,0, , , ,,D00A000BR00000000,MA40, , ,,Z04,,,9,21157724,2.0211E+13,22,1697,1,0,0,,,,,1991,,14ADDAHBIR9A9B9C9D,IR,5,,0,N.9.52873,9A,6,0,,,,,,,,MDJF07BR0M,,1,60,60,,,1260,,,水路运输,,EU390007,"NAPLES,ITALY", ,0,0,0,,QZA
21130876500 ,MO1ZJ94009,1.593,2.093,1.193,1093,250,300,840,861,819,U84, ,,Y,8,MC,GI-内板,3,,15,250,24.28,999,3,DT0145D1,1.6,1090,0,0,D208,0,0,A,20211031,0,0,39.571,5,1.3,1,1.6,27,22,27,0.6, ,1,CR05,x6,610,BAOSTEEL TAILORED BLANKS S.R.L.,前门内板,MI27IFGQC00,,BE0,3,999,0, , , ,,D00A000BR000000Y0,MA3E, , ,,Z05,,,9,21157304,2.0211E+13,0,1987,1,0,0,,,,,1781,,14ADDAHBIRPY9A9B9C9D,IR,5,,0,MS.50002,PY,6,0,,,,,,,,MDJM04BR0F,,1,60,60,,,1078,,,水路运输,,EU390007,"NAPLES,ITALY", ,0,0,0,,QZA
21131930200 ,MO1ZJ95006,1.4,1.8,1,1286,250,300,820,831,809,UZ2, ,,Y,8,MC,GI-内板,2,,16,250,23.79,999,3,AT3482D1,1.4,1270,1,0,D208,0,0,A,20211031,0,0,43.61,5,1,0.5,1.2,25,20,25,1.2, ,10,LAC340Y410T,x6,610,FIAT AUTO,轿车结构件及其它内板,MI42LACQC01,,BE0,0,999,0, , , ,,D00A000BR00000000,MA50, , ,,Z02,,,9,21157945,2.0211E+13,25,1830,1,0,0,,,,,1686,,14ADDAHBIR9A9B9C9D,IR,5,,0,MS.50002,9A,6,0,,,,,,,,MDJM21BR04,,1,60,60,,,1270,,,水路运输,,EU390007,"NAPLES,ITALY", ,0,0,0,,QZA
21131930300 ,MO1ZJ95006,1.4,1.8,1,1286,250,300,820,831,809,UZ2, ,,Y,8,MC,GI-内板,2,,16,250,23.62,999,3,AT3482D1,1.4,1270,1,0,D208,0,0,A,20211031,0,0,43.61,5,1,0.5,1.2,25,20,25,1.2, ,10,LAC340Y410T,x6,610,FIAT AUTO,轿车结构件及其它内板,MI42LACQC01,,BE0,0,999,0, , , ,,D00A000BR00000000,MA50, , ,,Z02,,,9,21157945,2.0211E+13,25,1825,1,0,0,,,,,1674,,14ADDAHBIR9A9B9C9D,IR,5,,0,MS.50002,9A,6,0,,,,,,,,MDJM21BR04,,1,60,60,,,1270,,,水路运输,,EU390007,"NAPLES,ITALY", ,0,0,0,,QZA
21131816200 ,MO1ZJ99001,0.788,1.088,0.588,1119,250,300,840,861,819,U84, ,,Y,8,MC,GI-内板,3,,13,250,24.35,999,3,DT0145D1,0.8,1106,1,0,D208,0,0,A,20211105,5,25.72,1653.953,5,1.3,1,1.6,15,10,15,0.6, ,15,FEP05 ZNT/F,x1,610,BAOSTEEL TAILORED BLANKS S.R.L.,门内板,MI27IFFQC01,,BE0,0,999,0, , , ,,D00A000BR00000000,MA3G, , ,,Z02,,,9,21158617,2.0211E+13,15,1969,1,0,0,,,,,3523,,14ADDAHBIR9A9B9C9D,IR,5,,0,N.9.52873,9A,6,0,,,,,,,,MDJF05BRFA,,1,60,60,,,1106,,,水路运输,,EU390007,"NAPLES,ITALY", ,0,0,0,,QZA
21131816300 ,MO1ZJ99001,0.788,1.088,0.588,1119,250,300,840,861,819,U84, ,,Y,8,MC,GI-内板,3,,13,250,23.28,999,3,DT0145D1,0.8,1106,1,0,D208,0,0,A,20211105,5,25.72,1653.953,5,1.3,1,1.6,15,10,15,0.6, ,15,FEP05 ZNT/F,x1,610,BAOSTEEL TAILORED BLANKS S.R.L.,门内板,MI27IFFQC01,,BE0,0,999,0, , , ,,D00A000BR00000000,MA3G, , ,,Z02,,,9,21158619,2.0211E+13,15,1930,1,0,0,,,,,3369,,14ADDAHBIR9A9B9C9D,IR,5,,0,N.9.52873,9A,6,0,,,,,,,,MDJF05BRFA,,1,60,60,,,1106,,,水路运输,,EU390007,"NAPLES,ITALY", ,0,0,0,,QZA
21131902400 ,MO1ZJ99001,0.788,1.088,0.588,1119,250,300,840,861,819,U84, ,,Y,8,MC,GI-内板,3,,13,250,24.01,999,3,DT0145D1,0.8,1106,1,0,D208,0,0,A,20211105,5,25.72,1653.953,5,1.3,1,1.6,15,10,15,0.6, ,15,FEP05 ZNT/F,x1,610,BAOSTEEL TAILORED BLANKS S.R.L.,门内板,MI27IFFQC01,,BE0,0,999,0, , , ,,D00A000BR00000000,MA3G, , ,,Z04,,,9,21158582,2.0211E+13,15,1958,1,0,0,,,,,3470,,14ADDAHBIR9A9B9C9D,IR,5,,0,N.9.52873,9A,6,0,,,,,,,,MDJF05BRFA,,1,60,60,,,1106,,,水路运输,,EU390007,"NAPLES,ITALY", ,0,0,0,,QZA
21131902300 ,MO1ZJ99001,0.788,1.088,0.588,1119,250,300,840,861,819,U84, ,,Y,8,MC,GI-内板,3,,13,250,24.15,999,3,DT0145D1,0.8,1106,1,0,D208,0,0,A,20211105,5,25.72,1653.953,5,1.3,1,1.6,15,10,15,0.6, ,15,FEP05 ZNT/F,x1,610,BAOSTEEL TAILORED BLANKS S.R.L.,门内板,MI27IFFQC01,,BE0,0,999,0, , , ,,D00A000BR00000000,MA3G, , ,,Z04,,,9,21158581,2.0211E+13,15,1965,1,0,0,,,,,3491,,14ADDAHBIR9A9B9C9D,IR,5,,0,N.9.52873,9A,6,0,,,,,,,,MDJF05BRFA,,1,60,60,,,1106,,,水路运输,,EU390007,"NAPLES,ITALY", ,0,0,0,,QZA
21131396800 ,MO1ZJ94005,1.3,1.7,0.9,1121,250,300,800,811,789,UZ0, ,,Y,8,MC,GI-内板,3,,16,250,23.29,999,3,IU3840E1,1.3,1105,1,0,D208,0,0,A,20211031,0,0,60.27,5,1.3,1,1.6,15,10,15,1.3, ,15,FEE210IF ZNT/F,x1,610,BAOSTEEL TAILORED BLANKS S.R.L.,门内板,MI35IFDQC01,,BE0,0,999,0, , , ,,D00A000BR00000000,MA3G, , ,,Z04,,,9,21157526,2.0211E+13,15,1926,1,0,0,,,,,2037,,14ADDAHBIR9A9B9C9D,IR,5,,0,N.9.52873,9A,6,0,,,,,,,,MDJF25BRFA,,1,60,60,,,1105,,,水路运输,,EU390007,"NAPLES,ITALY", ,0,0,0,,QZA
21131815900 ,MO1ZJ99001,0.788,1.088,0.588,1119,250,300,840,861,819,U84, ,,Y,8,MC,GI-内板,3,,13,250,24.39,999,3,DT0145D1,0.8,1106,1,0,D208,0,0,A,20211105,5,25.72,1653.953,5,1.3,1,1.6,15,10,15,0.6, ,15,FEP05 ZNT/F,x1,610,BAOSTEEL TAILORED BLANKS S.R.L.,门内板,MI27IFFQC01,,BE0,0,999,0, , , ,,D00A000BR00000000,MA3G, , ,,Z03,,,9,21158617,2.0211E+13,15,1973,1,0,0,,,,,3525,,14ADDAHBIR9A9B9C9D,IR,5,,0,N.9.52873,9A,6,0,,,,,,,,MDJF05BRFA,,1,60,60,,,1106,,,水路运输,,EU390007,"NAPLES,ITALY", ,0,0,0,,QZA
21131817200 ,MO1ZJ99001,0.788,1.088,0.588,1119,250,300,830,851,809,U83, ,,Y,8,MC,GI-内板,3,,13,250,24.45,999,3,DT0145D1,0.8,1106,1,0,D208,0,0,A,20211105,5,25.72,1653.953,5,1.3,1,1.6,15,10,15,0.6, ,15,FEP05 ZNT/F,x1,610,BAOSTEEL TAILORED BLANKS S.R.L.,门内板,MI27IFFQC01,,BE0,0,999,0, , , ,,D00A000BR00000000,MA3G, , ,,Z05,,,9,21158616,2.0211E+13,15,1976,1,0,0,,,,,3535,,14ADDAHBIR9A9B9C9D,IR,5,,0,N.9.52873,9A,6,0,,,,,,,,MDJF05BRFA,,1,60,60,,,1106,,,水路运输,,EU390007,"NAPLES,ITALY", ,0,0,0,,QZA
21131816600 ,MO1ZJ99001,0.788,1.088,0.588,1119,250,300,840,861,819,U84, ,,Y,8,MC,GI-内板,3,,13,250,24.19,999,3,DT0145D1,0.8,1106,1,0,D208,0,0,A,20211105,5,25.72,1653.953,5,1.3,1,1.6,15,10,15,0.6, ,15,FEP05 ZNT/F,x1,610,BAOSTEEL TAILORED BLANKS S.R.L.,门内板,MI27IFFQC01,,BE0,0,999,0, , , ,,D00A000BR00000000,MA3G, , ,,Z02,,,9,21158618,2.0211E+13,15,1966,1,0,0,,,,,3501,,14ADDAHBIR9A9B9C9D,IR,5,,0,N.9.52873,9A,6,0,,,,,,,,MDJF05BRFA,,1,60,60,,,1106,,,水路运输,,EU390007,"NAPLES,ITALY", ,0,0,0,,QZA
21131816700 ,MO1ZJ99001,0.788,1.088,0.588,1119,250,300,840,861,819,U84, ,,Y,8,MC,GI-内板,3,,13,250,24.24,999,3,DT0145D1,0.8,1106,1,0,D208,0,0,A,20211105,5,25.72,1653.953,5,1.3,1,1.6,15,10,15,0.6, ,15,FEP05 ZNT/F,x1,610,BAOSTEEL TAILORED BLANKS S.R.L.,门内板,MI27IFFQC01,,BE0,0,999,0, , , ,,D00A000BR00000000,MA3G, , ,,Z05,,,9,21158618,2.0211E+13,15,1966,1,0,0,,,,,3504,,14ADDAHBIR9A9B9C9D,IR,5,,0,N.9.52873,9A,6,0,,,,,,,,MDJF05BRFA,,1,60,60,,,1106,,,水路运输,,EU390007,"NAPLES,ITALY", ,0,0,0,,QZA
21131902500 ,MO1ZJ99001,0.788,1.088,0.588,1119,250,300,840,861,819,U84, ,,Y,8,MC,GI-内板,3,,13,250,25.31,999,3,DT0145D1,0.8,1106,1,0,D208,0,0,A,20211105,5,25.72,1653.953,5,1.3,1,1.6,15,10,15,0.6, ,15,FEP05 ZNT/F,x1,610,BAOSTEEL TAILORED BLANKS S.R.L.,门内板,MI27IFFQC01,,BE0,0,999,0, , , ,,D00A000BR00000000,MA3G, , ,,Z05,,,9,21158580,2.0211E+13,15,2001,1,0,0,,,,,3658,,14ADDAHBIR9A9B9C9D,IR,5,,0,N.9.52873,9A,6,0,,,,,,,,MDJF05BRFA,,1,60,60,,,1106,,,水路运输,,EU390007,"NAPLES,ITALY", ,0,0,0,,QZA
21131815500 ,MO1ZJ99001,0.788,1.088,0.588,1119,250,300,840,861,819,U84, ,,Y,8,MC,GI-内板,3,,13,250,18.21,999,3,DT0145D1,0.8,1106,1,0,D208,0,0,A,20211105,5,25.72,1653.953,5,1.3,1,1.6,15,10,15,0.6, ,15,FEP05 ZNT/F,x1,610,BAOSTEEL TAILORED BLANKS S.R.L.,门内板,MI27IFFQC01,,BE0,0,999,0, , , ,,D00A000BR00000000,MA3G, , ,,Z03,,,9,21158619,2.0211E+13,15,1733,1,0,0,,,,,2635,,14ADDAHBIR9A9B9C9D,IR,5,,0,N.9.52873,9A,6,0,,,,,,,,MDJF05BRFA,,1,60,60,,,1106,,,水路运输,,EU390007,"NAPLES,ITALY", ,0,0,0,,QZA
21131818400 ,MO1ZJ99001,0.788,1.088,0.588,1119,250,300,840,861,819,U84, ,,Y,8,MC,GI-内板,3,,13,250,22.27,999,3,DT0145D1,0.8,1106,1,0,D208,0,0,A,20211105,5,25.72,1653.953,5,1.3,1,1.6,15,10,15,0.6, ,15,FEP05 ZNT/F,x1,610,BAOSTEEL TAILORED BLANKS S.R.L.,门内板,MI27IFFQC01,,BE0,0,999,0, , , ,,D00A000BR00000000,MA3G, , ,,Z02,,,9,21158582,2.0211E+13,15,1895,1,0,0,,,,,3221,,14ADDAHBIR9A9B9C9D,IR,5,,0,N.9.52873,9A,6,0,,,,,,,,MDJF05BRFA,,1,60,60,,,1106,,,水路运输,,EU390007,"NAPLES,ITALY", ,0,0,0,,QZA
21131816100 ,MO1ZJ99001,0.788,1.088,0.588,1119,250,300,840,861,819,U84, ,,Y,8,MC,GI-内板,3,,13,250,24.36,999,3,DT0145D1,0.8,1106,1,0,D208,0,0,A,20211105,5,25.72,1653.953,5,1.3,1,1.6,15,10,15,0.6, ,15,FEP05 ZNT/F,x1,610,BAOSTEEL TAILORED BLANKS S.R.L.,门内板,MI27IFFQC01,,BE0,0,999,0, , , ,,D00A000BR00000000,MA3G, , ,,Z05,,,9,21158617,2.0211E+13,15,1969,1,0,0,,,,,3523,,14ADDAHBIR9A9B9C9D,IR,5,,0,N.9.52873,9A,6,0,,,,,,,,MDJF05BRFA,,1,60,60,,,1106,,,水路运输,,EU390007,"NAPLES,ITALY", ,0,0,0,,QZA
21131817000 ,MO1ZJ99001,0.788,1.088,0.588,1119,250,300,840,861,819,U84, ,,Y,8,MC,GI-内板,3,,13,250,24.14,999,3,DT0145D1,0.8,1106,1,0,D208,0,0,A,20211105,5,25.72,1653.953,5,1.3,1,1.6,15,10,15,0.6, ,15,FEP05 ZNT/F,x1,610,BAOSTEEL TAILORED BLANKS S.R.L.,门内板,MI27IFFQC01,,BE0,0,999,0, , , ,,D00A000BR00000000,MA3G, , ,,Z02,,,9,21158617,2.0211E+13,15,1963,1,0,0,,,,,3488,,14ADDAHBIR9A9B9C9D,IR,5,,0,N.9.52873,9A,6,0,,,,,,,,MDJF05BRFA,,1,60,60,,,1106,,,水路运输,,EU390007,"NAPLES,ITALY", ,0,0,0,,QZA
21131817400 ,MO1ZJ99001,0.788,1.088,0.588,1119,250,300,830,851,809,U83, ,,Y,8,MC,GI-内板,3,,13,250,24.31,999,3,DT0145D1,0.8,1106,1,0,D208,0,0,A,20211105,5,25.72,1653.953,5,1.3,1,1.6,15,10,15,0.6, ,15,FEP05 ZNT/F,x1,610,BAOSTEEL TAILORED BLANKS S.R.L.,门内板,MI27IFFQC01,,BE0,0,999,0, , , ,,D00A000BR00000000,MA3G, , ,,Z02,,,9,21158616,2.0211E+13,15,1971,1,0,0,,,,,3516,,14ADDAHBIR9A9B9C9D,IR,5,,0,N.9.52873,9A,6,0,,,,,,,,MDJF05BRFA,,1,60,60,,,1106,,,水路运输,,EU390007,"NAPLES,ITALY", ,0,0,0,,QZA
21131817600 ,MO1ZJ99001,0.788,1.088,0.588,1119,250,300,830,851,809,U83, ,,Y,8,MC,GI-内板,3,,13,250,24.28,999,3,DT0145D1,0.8,1106,1,0,D208,0,0,A,20211105,5,25.72,1653.953,5,1.3,1,1.6,15,10,15,0.6, ,15,FEP05 ZNT/F,x1,610,BAOSTEEL TAILORED BLANKS S.R.L.,门内板,MI27IFFQC01,,BE0,0,999,0, , , ,,D00A000BR00000000,MA3G, , ,,Z02,,,9,21158616,2.0211E+13,15,1969,1,0,0,,,,,3512,,14ADDAHBIR9A9B9C9D,IR,5,,0,N.9.52873,9A,6,0,,,,,,,,MDJF05BRFA,,1,60,60,,,1106,,,水路运输,,EU390007,"NAPLES,ITALY", ,0,0,0,,QZA
21131816800 ,MO1ZJ99001,0.788,1.088,0.588,1119,250,300,840,861,819,U84, ,,Y,8,MC,GI-内板,3,,13,250,24.09,999,3,DT0145D1,0.8,1106,1,0,D208,0,0,A,20211105,5,25.72,1653.953,5,1.3,1,1.6,15,10,15,0.6, ,15,FEP05 ZNT/F,x1,610,BAOSTEEL TAILORED BLANKS S.R.L.,门内板,MI27IFFQC01,,BE0,0,999,0, , , ,,D00A000BR00000000,MA3G, , ,,Z02,,,9,21158618,2.0211E+13,15,1963,1,0,0,,,,,3486,,14ADDAHBIR9A9B9C9D,IR,5,,0,N.9.52873,9A,6,0,,,,,,,,MDJF05BRFA,,1,60,60,,,1106,,,水路运输,,EU390007,"NAPLES,ITALY", ,0,0,0,,QZA
21131816500 ,MO1ZJ99001,0.788,1.088,0.588,1119,250,300,840,861,819,U84, ,,Y,8,MC,GI-内板,3,,13,250,20.75,999,3,DT0145D1,0.8,1106,1,0,D208,0,0,A,20211105,5,25.72,1653.953,5,1.3,1,1.6,15,10,15,0.6, ,15,FEP05 ZNT/F,x1,610,BAOSTEEL TAILORED BLANKS S.R.L.,门内板,MI27IFFQC01,,BE0,0,999,0, , , ,,D00A000BR00000000,MA3G, , ,,Z02,,,9,21158619,2.0211E+13,15,1834,1,0,0,,,,,3000,,14ADDAHBIR9A9B9C9D,IR,5,,0,N.9.52873,9A,6,0,,,,,,,,MDJF05BRFA,,1,60,60,,,1106,,,水路运输,,EU390007,"NAPLES,ITALY", ,0,0,0,,QZA
21131816900 ,MO1ZJ99001,0.788,1.088,0.588,1119,250,300,840,861,819,U84, ,,Y,8,MC,GI-内板,3,,13,250,24.33,999,3,DT0145D1,0.8,1106,1,0,D208,0,0,A,20211105,5,25.72,1653.953,5,1.3,1,1.6,15,10,15,0.6, ,15,FEP05 ZNT/F,x1,610,BAOSTEEL TAILORED BLANKS S.R.L.,门内板,MI27IFFQC01,,BE0,0,999,0, , , ,,D00A000BR00000000,MA3G, , ,,Z02,,,9,21158618,2.0211E+13,15,1971,1,0,0,,,,,3519,,14ADDAHBIR9A9B9C9D,IR,5,,0,N.9.52873,9A,6,0,,,,,,,,MDJF05BRFA,,1,60,60,,,1106,,,水路运输,,EU390007,"NAPLES,ITALY", ,0,0,0,,QZA
21131817100 ,MO1ZJ99001,0.788,1.088,0.588,1119,250,300,830,851,809,U83, ,,Y,8,MC,GI-内板,3,,13,250,24.39,999,3,DT0145D1,0.8,1106,1,0,D208,0,0,A,20211105,5,25.72,1653.953,5,1.3,1,1.6,15,10,15,0.6, ,15,FEP05 ZNT/F,x1,610,BAOSTEEL TAILORED BLANKS S.R.L.,门内板,MI27IFFQC01,,BE0,0,999,0, , , ,,D00A000BR00000000,MA3G, , ,,Z02,,,9,21158616,2.0211E+13,15,1969,1,0,0,,,,,3529,,14ADDAHBIR9A9B9C9D,IR,5,,0,N.9.52873,9A,6,0,,,,,,,,MDJF05BRFA,,1,60,60,,,1106,,,水路运输,,EU390007,"NAPLES,ITALY", ,0,0,0,,QZA
21131817300 ,MO1ZJ99001,0.788,1.088,0.588,1119,250,300,830,851,809,U83, ,,Y,8,MC,GI-内板,3,,13,250,24.13,999,3,DT0145D1,0.8,1106,1,0,D208,0,0,A,20211105,5,25.72,1653.953,5,1.3,1,1.6,15,10,15,0.6, ,15,FEP05 ZNT/F,x1,610,BAOSTEEL TAILORED BLANKS S.R.L.,门内板,MI27IFFQC01,,BE0,0,999,0, , , ,,D00A000BR00000000,MA3G, , ,,Z02,,,9,21158616,2.0211E+13,15,1963,1,0,0,,,,,3489,,14ADDAHBIR9A9B9C9D,IR,5,,0,N.9.52873,9A,6,0,,,,,,,,MDJF05BRFA,,1,60,60,,,1106,,,水路运输,,EU390007,"NAPLES,ITALY", ,0,0,0,,QZA
